id,text,tokenized,spam_label,spam_label_vn,sentiment_label,sentiment_label_vn
946,Like page mình nhận quà liền tay nha mọi người!!! 😍 #khuyenmai #giveaway,Like page mình nhận quà liền tay_nha mọi người ! ! !_😍 #_khuyenmai # giveaway,spam,Spam,positive,Tích cực
947,Like page mình nhận quà liền tay nha mọi người!!! 😅,Like page mình nhận quà liền tay_nha mọi người ! ! ! 😅,spam,Spam,positive,Tích cực
948,"Cá nhân mình thì bài viết này quá chất, liên quan đến kênh YouTube dạy lập trình. 😡","Cá_nhân mình thì bài viết này quá chất , liên_quan đến kênh YouTube_dạy lập_trình . 😡",không spam,Không spam,positive,Tích cực
949,"Đọc xong chỉ biết nói là video này dở ẹc, chắc sẽ không dùng lại đâu. 😡 :v","Đọc xong chỉ biết nói là video này dở_ẹc , chắc sẽ không dùng lại đâu . 😡 : v",không spam,Không spam,neutral,Trung lập
950,"Ai quan tâm thì dịch vụ bên bạn tuyệt vời, liên quan đến khóa học Python.","Ai quan_tâm thì dịch_vụ bên bạn tuyệt_vời , liên_quan đến khóa học Python .",không spam,Không spam,neutral,Trung lập
951,"Ai cần tăng like, tăng follow thì ib mình, giá rẻ bất ngờ #khuyenmai #giveaway","Ai cần tăng like , tăng follow thì ib mình , giá rẻ bất_ngờ #_khuyenmai # giveaway",spam,Spam,neutral,Trung lập
952,"Cá nhân mình thì page này đọc cho biết, mọi người tự trải nghiệm nhé. 😢","Cá_nhân mình thì page này đọc cho biết , mọi người tự trải_nghiệm nhé . 😢",không spam,Không spam,neutral,Trung lập
953,"Không biết mọi người sao chứ mình giảng viên đáng tiền, liên quan đến tool AI mới. 😀","Không biết mọi người sao chứ mình giảng_viên đáng tiền , liên_quan đến tool AI mới . 😀",không spam,Không spam,neutral,Trung lập
954,"Nếu bạn đang phân vân thì khóa học online tạm ổn, mọi người tự trải nghiệm nhé. :v","Nếu bạn đang phân_vân thì khóa học online tạm ổn , mọi người tự trải_nghiệm nhé . : v",không spam,Không spam,neutral,Trung lập
955,"Ai cần tăng like, tăng follow thì ib mình, giá rẻ bất ngờ 😡","Ai cần tăng like , tăng follow thì ib mình , giá rẻ bất_ngờ 😡",spam,Spam,neutral,Trung lập
956,"Mình thấy dịch vụ bên bạn quá đã, liên quan đến cửa hàng đồ công nghệ. 👎","Mình thấy dịch_vụ bên bạn quá đã , liên_quan đến cửa_hàng đồ công_nghệ . 👎",không spam,Không spam,positive,Tích cực
957,"Mình thấy update mới không có gì đặc biệt, mọi người tự trải nghiệm nhé.","Mình thấy update mới không có gì đặc_biệt , mọi người tự trải_nghiệm nhé .",không spam,Không spam,negative,Tiêu cực
958,"Thật sự update mới cực kỳ thú vị, liên quan đến khóa học NLP.","Thật_sự update mới cực_kỳ thú_vị , liên_quan đến khóa học NLP .",không spam,Không spam,positive,Tích cực
959,"Đọc xong chỉ biết nói là update mới rất hay, liên quan đến page công nghệ. 😢 :v","Đọc xong chỉ biết nói là update mới rất hay , liên_quan đến page công_nghệ . 😢 : v",không spam,Không spam,positive,Tích cực
960,"Cá nhân mình thì dịch vụ bên bạn rất hữu ích, liên quan đến khóa học tiếng Anh. 🤔","Cá_nhân mình thì dịch_vụ bên bạn rất hữu_ích , liên_quan đến khóa học tiếng Anh . 🤔",không spam,Không spam,positive,Tích cực
961,"Ai quan tâm thì page này đỉnh cao, liên quan đến khóa học tiếng Anh.","Ai quan_tâm thì page này đỉnh_cao , liên_quan đến khóa học tiếng Anh .",không spam,Không spam,neutral,Trung lập
962,"Thật sự page này phí tiền, chắc sẽ không dùng lại đâu. 😡","Thật_sự page này phí tiền , chắc sẽ không dùng lại đâu . 😡",không spam,Không spam,negative,Tiêu cực
963,"Đọc xong chỉ biết nói là sản phẩm này phí tiền, chắc sẽ không dùng lại đâu. 👍","Đọc xong chỉ biết nói là sản_phẩm này phí tiền , chắc sẽ không dùng lại đâu . 👍",không spam,Không spam,neutral,Trung lập
964,"Cá nhân mình thì update mới dịch vụ kém, chắc sẽ không dùng lại đâu. 👍","Cá_nhân mình thì update mới dịch_vụ kém , chắc sẽ không dùng lại đâu . 👍",không spam,Không spam,neutral,Trung lập
965,"Không biết mọi người sao chứ mình sản phẩm này lừa đảo, chắc sẽ không dùng lại đâu. 😂 :v","Không biết mọi người sao chứ mình sản_phẩm này lừa_đảo , chắc sẽ không dùng lại đâu . 😂 : v",spam,Spam,neutral,Trung lập
966,"Đọc xong chỉ biết nói là app này quá chất, liên quan đến kênh YouTube dạy lập trình.","Đọc xong chỉ biết nói là app này quá chất , liên_quan đến kênh YouTube_dạy lập_trình .",không spam,Không spam,neutral,Trung lập
967,"Mình thấy video này xịn sò, liên quan đến kênh YouTube dạy lập trình. :v","Mình thấy video này xịn_sò , liên_quan đến kênh YouTube_dạy lập_trình . : v",không spam,Không spam,positive,Tích cực
968,"Không biết mọi người sao chứ mình update mới ok, mọi người tự trải nghiệm nhé. 😡","Không biết mọi người sao chứ mình update mới ok , mọi người tự trải_nghiệm nhé . 😡",không spam,Không spam,neutral,Trung lập
969,"Mình thấy fanpage này rất hay, liên quan đến quán ăn vặt.","Mình thấy fanpage này rất hay , liên_quan đến quán ăn vặt .",không spam,Không spam,positive,Tích cực
970,"Cá nhân mình thì page này không đáng, chắc sẽ không dùng lại đâu.","Cá_nhân mình thì page này không đáng , chắc sẽ không dùng lại đâu .",không spam,Không spam,negative,Tiêu cực
971,"Đọc xong chỉ biết nói là app này hỗ trợ chán, chắc sẽ không dùng lại đâu. 😅","Đọc xong chỉ biết nói là app này hỗ_trợ chán , chắc sẽ không dùng lại đâu . 😅",không spam,Không spam,neutral,Trung lập
972,"Bán acc game giá rẻ, ai cần cmt số điện thoại 👍","Bán acc game giá rẻ , ai cần cmt số điện_thoại 👍",spam,Spam,neutral,Trung lập
973,"Theo mình giảng viên xem thử thôi, mọi người tự trải nghiệm nhé.","Theo mình giảng_viên xem thử thôi , mọi người tự trải_nghiệm nhé .",không spam,Không spam,neutral,Trung lập
974,"Nói thật là bài viết này ok, mọi người tự trải nghiệm nhé. :v","Nói thật là bài viết này ok , mọi người tự trải_nghiệm nhé . : v",không spam,Không spam,positive,Tích cực
975,"Nói thật là nội dung bài giảng chán thật, chắc sẽ không dùng lại đâu. 😡","Nói thật là nội_dung bài giảng_chán thật , chắc sẽ không dùng lại đâu . 😡",không spam,Không spam,negative,Tiêu cực
976,"Inbox mình hướng dẫn kiếm 500k mỗi ngày, uy tín 100% 😂","Inbox mình hướng_dẫn kiếm 500 k mỗi ngày , uy_tín 100 % 😂",spam,Spam,neutral,Trung lập
977,"Bán acc game giá rẻ, ai cần cmt số điện thoại 😅 #khuyenmai #giveaway","Bán acc game giá rẻ , ai cần cmt số điện_thoại 😅 #_khuyenmai # giveaway",spam,Spam,neutral,Trung lập
978,"Thật sự tính năng mới quá tuyệt, liên quan đến tool AI mới. :v","Thật_sự tính_năng mới quá tuyệt , liên_quan đến tool AI mới . : v",không spam,Không spam,positive,Tích cực
979,"Mình thấy video này phí tiền, chắc sẽ không dùng lại đâu. 😀","Mình thấy video này phí tiền , chắc sẽ không dùng lại đâu . 😀",không spam,Không spam,negative,Tiêu cực
980,"Ai quan tâm thì fanpage này xem thử thôi, mọi người tự trải nghiệm nhé. 😡","Ai quan_tâm thì fanpage này xem thử thôi , mọi người tự trải_nghiệm nhé . 😡",không spam,Không spam,neutral,Trung lập
981,"Đọc xong chỉ biết nói là khóa học online dở ẹc, chắc sẽ không dùng lại đâu.","Đọc xong chỉ biết nói là khóa học online dở_ẹc , chắc sẽ không dùng lại đâu .",không spam,Không spam,neutral,Trung lập
982,"Cá nhân mình thì bài viết này không như quảng cáo, chắc sẽ không dùng lại đâu. ❤","Cá_nhân mình thì bài viết này không như quảng_cáo , chắc sẽ không dùng lại đâu . ❤",không spam,Không spam,negative,Tiêu cực
983,"Ai quan tâm thì update mới quá tệ, chắc sẽ không dùng lại đâu.","Ai quan_tâm thì update mới quá tệ , chắc sẽ không dùng lại đâu .",không spam,Không spam,negative,Tiêu cực
984,"Không biết mọi người sao chứ mình bài viết này đỉnh cao, liên quan đến cửa hàng đồ công nghệ. 👎","Không biết mọi người sao chứ mình bài viết này đỉnh_cao , liên_quan đến cửa_hàng đồ công_nghệ . 👎",không spam,Không spam,neutral,Trung lập
985,"Đọc xong chỉ biết nói là tính năng mới quá tuyệt, liên quan đến quán ăn vặt.","Đọc xong chỉ biết nói là tính_năng mới quá tuyệt , liên_quan đến quán ăn vặt .",không spam,Không spam,positive,Tích cực
986,Click link này nhận voucher 50%: http://bit.ly/abcxyz 😅 #khuyenmai #giveaway,Click link này nhận voucher 50 % : http://bit.ly/abcxyz 😅 #_khuyenmai # giveaway,spam,Spam,negative,Tiêu cực
987,"Ai quan tâm thì sản phẩm này dịch vụ kém, chắc sẽ không dùng lại đâu.","Ai quan_tâm thì sản_phẩm này dịch_vụ kém , chắc sẽ không dùng lại đâu .",không spam,Không spam,neutral,Trung lập
988,"Theo mình video này ok, mọi người tự trải nghiệm nhé. :v","Theo mình video này ok , mọi người tự trải_nghiệm nhé . : v",không spam,Không spam,positive,Tích cực
989,"Thật sự nội dung bài giảng bình thường, mọi người tự trải nghiệm nhé.","Thật_sự nội_dung bài giảng bình_thường , mọi người tự trải_nghiệm nhé .",không spam,Không spam,neutral,Trung lập
990,"Không biết mọi người sao chứ mình dịch vụ bên bạn không recommend, chắc sẽ không dùng lại đâu. :v","Không biết mọi người sao chứ mình dịch_vụ bên bạn không recommend , chắc sẽ không dùng lại đâu . : v",không spam,Không spam,neutral,Trung lập
991,"Đọc xong chỉ biết nói là giảng viên đọc cho biết, mọi người tự trải nghiệm nhé.","Đọc xong chỉ biết nói là giảng_viên đọc cho biết , mọi người tự trải_nghiệm nhé .",không spam,Không spam,neutral,Trung lập
992,"Inbox mình hướng dẫn kiếm 100k mỗi ngày, uy tín 100% #khuyenmai #giveaway","Inbox mình hướng_dẫn kiếm 100 k mỗi ngày , uy_tín 100 % #_khuyenmai # giveaway",spam,Spam,neutral,Trung lập
993,"Đọc xong chỉ biết nói là khóa học online không ý kiến, mọi người tự trải nghiệm nhé. 😀","Đọc xong chỉ biết nói là khóa học online không ý_kiến , mọi người tự trải_nghiệm nhé . 😀",không spam,Không spam,neutral,Trung lập
994,"Không biết mọi người sao chứ mình giảng viên đáng tiền, liên quan đến khóa học tiếng Anh. 🤔 :v","Không biết mọi người sao chứ mình giảng_viên đáng tiền , liên_quan đến khóa học tiếng Anh . 🤔 : v",không spam,Không spam,neutral,Trung lập
995,"Cá nhân mình thì page này chán thật, chắc sẽ không dùng lại đâu. 👎","Cá_nhân mình thì page này chán thật , chắc sẽ không dùng lại đâu . 👎",không spam,Không spam,negative,Tiêu cực
996,"Mình thấy khóa học online không có gì đặc biệt, mọi người tự trải nghiệm nhé. 😅","Mình thấy khóa học online không có gì đặc_biệt , mọi người tự trải_nghiệm nhé . 😅",không spam,Không spam,negative,Tiêu cực
997,"Ai quan tâm thì page này ok, mọi người tự trải nghiệm nhé.","Ai quan_tâm thì page này ok , mọi người tự trải_nghiệm nhé .",không spam,Không spam,neutral,Trung lập
998,"Thật sự nội dung bài giảng hài lòng, liên quan đến cửa hàng đồ công nghệ. 😂","Thật_sự nội_dung bài giảng hài_lòng , liên_quan đến cửa_hàng đồ công_nghệ . 😂",không spam,Không spam,positive,Tích cực
999,"Cá nhân mình thì bài viết này ai quan tâm thì vào xem, mọi người tự trải nghiệm nhé. 👍","Cá_nhân mình thì bài viết này ai quan_tâm thì vào xem , mọi người tự trải_nghiệm nhé . 👍",không spam,Không spam,neutral,Trung lập
1000,"Nói thật là page này hỗ trợ chán, chắc sẽ không dùng lại đâu.","Nói thật là page này hỗ_trợ chán , chắc sẽ không dùng lại đâu .",không spam,Không spam,negative,Tiêu cực
